threshold,tp,tn,fp,fn,sensitivity,specificity,ppv,npv,youden_j,meets_ps_target
0.388,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.389,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.39,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.391,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.392,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.393,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.394,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.395,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.396,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.397,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.398,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.399,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.4,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.401,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.402,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.403,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.404,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.405,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.406,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.40700000000000003,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.40800000000000003,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.40900000000000003,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.41000000000000003,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.41100000000000003,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.41200000000000003,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.41300000000000003,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.41400000000000003,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.41500000000000004,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.41600000000000004,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.41700000000000004,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.41800000000000004,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.41900000000000004,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.42000000000000004,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.42100000000000004,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.42200000000000004,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.42300000000000004,145,203,14,4,0.9731543624161074,0.9354838709677419,0.9119496855345912,0.9806763285024155,0.9086382333838494,True
0.42400000000000004,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.42500000000000004,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.42600000000000005,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.427,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.428,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.429,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.43,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.431,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.432,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.433,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.434,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.435,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.436,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.437,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.438,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.439,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.44,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.441,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.442,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.443,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.444,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.445,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.446,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.447,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.448,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.449,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.45,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.451,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.452,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.453,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.454,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.455,145,204,13,4,0.9731543624161074,0.9400921658986175,0.9177215189873418,0.9807692307692307,0.9132465283147249,True
0.456,145,205,12,4,0.9731543624161074,0.9447004608294931,0.9235668789808917,0.9808612440191388,0.9178548232456005,True
0.457,145,205,12,4,0.9731543624161074,0.9447004608294931,0.9235668789808917,0.9808612440191388,0.9178548232456005,True
0.458,145,205,12,4,0.9731543624161074,0.9447004608294931,0.9235668789808917,0.9808612440191388,0.9178548232456005,True
0.459,145,205,12,4,0.9731543624161074,0.9447004608294931,0.9235668789808917,0.9808612440191388,0.9178548232456005,True
0.46,145,205,12,4,0.9731543624161074,0.9447004608294931,0.9235668789808917,0.9808612440191388,0.9178548232456005,True
0.461,145,205,12,4,0.9731543624161074,0.9447004608294931,0.9235668789808917,0.9808612440191388,0.9178548232456005,True
0.462,145,205,12,4,0.9731543624161074,0.9447004608294931,0.9235668789808917,0.9808612440191388,0.9178548232456005,True
0.463,145,205,12,4,0.9731543624161074,0.9447004608294931,0.9235668789808917,0.9808612440191388,0.9178548232456005,True
0.464,145,205,12,4,0.9731543624161074,0.9447004608294931,0.9235668789808917,0.9808612440191388,0.9178548232456005,True
0.465,145,205,12,4,0.9731543624161074,0.9447004608294931,0.9235668789808917,0.9808612440191388,0.9178548232456005,True
0.466,145,205,12,4,0.9731543624161074,0.9447004608294931,0.9235668789808917,0.9808612440191388,0.9178548232456005,True
0.467,145,205,12,4,0.9731543624161074,0.9447004608294931,0.9235668789808917,0.9808612440191388,0.9178548232456005,True
0.468,145,205,12,4,0.9731543624161074,0.9447004608294931,0.9235668789808917,0.9808612440191388,0.9178548232456005,True
0.46900000000000003,145,205,12,4,0.9731543624161074,0.9447004608294931,0.9235668789808917,0.9808612440191388,0.9178548232456005,True
0.47000000000000003,145,205,12,4,0.9731543624161074,0.9447004608294931,0.9235668789808917,0.9808612440191388,0.9178548232456005,True
0.47100000000000003,145,205,12,4,0.9731543624161074,0.9447004608294931,0.9235668789808917,0.9808612440191388,0.9178548232456005,True
0.47200000000000003,145,205,12,4,0.9731543624161074,0.9447004608294931,0.9235668789808917,0.9808612440191388,0.9178548232456005,True
0.47300000000000003,145,205,12,4,0.9731543624161074,0.9447004608294931,0.9235668789808917,0.9808612440191388,0.9178548232456005,True
0.47400000000000003,145,205,12,4,0.9731543624161074,0.9447004608294931,0.9235668789808917,0.9808612440191388,0.9178548232456005,True
0.47500000000000003,145,206,11,4,0.9731543624161074,0.9493087557603687,0.9294871794871795,0.9809523809523809,0.9224631181764762,True
0.47600000000000003,145,206,11,4,0.9731543624161074,0.9493087557603687,0.9294871794871795,0.9809523809523809,0.9224631181764762,True
0.47700000000000004,145,206,11,4,0.9731543624161074,0.9493087557603687,0.9294871794871795,0.9809523809523809,0.9224631181764762,True
0.47800000000000004,145,206,11,4,0.9731543624161074,0.9493087557603687,0.9294871794871795,0.9809523809523809,0.9224631181764762,True
0.47900000000000004,145,206,11,4,0.9731543624161074,0.9493087557603687,0.9294871794871795,0.9809523809523809,0.9224631181764762,True
0.48000000000000004,145,206,11,4,0.9731543624161074,0.9493087557603687,0.9294871794871795,0.9809523809523809,0.9224631181764762,True
0.48100000000000004,145,206,11,4,0.9731543624161074,0.9493087557603687,0.9294871794871795,0.9809523809523809,0.9224631181764762,True
0.48200000000000004,145,206,11,4,0.9731543624161074,0.9493087557603687,0.9294871794871795,0.9809523809523809,0.9224631181764762,True
0.48300000000000004,145,206,11,4,0.9731543624161074,0.9493087557603687,0.9294871794871795,0.9809523809523809,0.9224631181764762,True
0.48400000000000004,145,206,11,4,0.9731543624161074,0.9493087557603687,0.9294871794871795,0.9809523809523809,0.9224631181764762,True
0.48500000000000004,145,206,11,4,0.9731543624161074,0.9493087557603687,0.9294871794871795,0.9809523809523809,0.9224631181764762,True
0.48600000000000004,145,206,11,4,0.9731543624161074,0.9493087557603687,0.9294871794871795,0.9809523809523809,0.9224631181764762,True
0.48700000000000004,145,206,11,4,0.9731543624161074,0.9493087557603687,0.9294871794871795,0.9809523809523809,0.9224631181764762,True
0.48800000000000004,145,206,11,4,0.9731543624161074,0.9493087557603687,0.9294871794871795,0.9809523809523809,0.9224631181764762,True
0.48900000000000005,145,206,11,4,0.9731543624161074,0.9493087557603687,0.9294871794871795,0.9809523809523809,0.9224631181764762,True
0.49,145,206,11,4,0.9731543624161074,0.9493087557603687,0.9294871794871795,0.9809523809523809,0.9224631181764762,True
0.491,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.492,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.493,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.494,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.495,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.496,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.497,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.498,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.499,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.5,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.501,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.502,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.503,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.504,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.505,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.506,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.507,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.508,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.509,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.51,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.511,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.512,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.513,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.514,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.515,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.516,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.517,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.518,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.519,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.52,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.521,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.522,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.523,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.524,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.525,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.526,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.527,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.528,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.529,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.53,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.531,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.532,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.533,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.534,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.535,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.536,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.537,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.538,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.539,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.54,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.541,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.542,144,206,11,5,0.9664429530201343,0.9493087557603687,0.9290322580645162,0.976303317535545,0.9157517087805029,True
0.543,144,207,10,5,0.9664429530201343,0.9539170506912442,0.935064935064935,0.9764150943396226,0.9203600037113784,True
0.544,144,207,10,5,0.9664429530201343,0.9539170506912442,0.935064935064935,0.9764150943396226,0.9203600037113784,True
0.545,144,207,10,5,0.9664429530201343,0.9539170506912442,0.935064935064935,0.9764150943396226,0.9203600037113784,True
0.546,144,207,10,5,0.9664429530201343,0.9539170506912442,0.935064935064935,0.9764150943396226,0.9203600037113784,True
0.547,144,207,10,5,0.9664429530201343,0.9539170506912442,0.935064935064935,0.9764150943396226,0.9203600037113784,True
0.548,144,207,10,5,0.9664429530201343,0.9539170506912442,0.935064935064935,0.9764150943396226,0.9203600037113784,True
0.549,144,207,10,5,0.9664429530201343,0.9539170506912442,0.935064935064935,0.9764150943396226,0.9203600037113784,True
0.55,144,207,10,5,0.9664429530201343,0.9539170506912442,0.935064935064935,0.9764150943396226,0.9203600037113784,True
0.551,143,207,10,6,0.959731543624161,0.9539170506912442,0.934640522875817,0.971830985915493,0.9136485943154051,True
0.552,143,207,10,6,0.959731543624161,0.9539170506912442,0.934640522875817,0.971830985915493,0.9136485943154051,True
0.553,143,207,10,6,0.959731543624161,0.9539170506912442,0.934640522875817,0.971830985915493,0.9136485943154051,True
0.554,143,207,10,6,0.959731543624161,0.9539170506912442,0.934640522875817,0.971830985915493,0.9136485943154051,True
0.555,143,207,10,6,0.959731543624161,0.9539170506912442,0.934640522875817,0.971830985915493,0.9136485943154051,True
0.556,143,207,10,6,0.959731543624161,0.9539170506912442,0.934640522875817,0.971830985915493,0.9136485943154051,True
0.557,143,207,10,6,0.959731543624161,0.9539170506912442,0.934640522875817,0.971830985915493,0.9136485943154051,True
0.558,143,207,10,6,0.959731543624161,0.9539170506912442,0.934640522875817,0.971830985915493,0.9136485943154051,True
0.559,143,207,10,6,0.959731543624161,0.9539170506912442,0.934640522875817,0.971830985915493,0.9136485943154051,True
0.56,143,207,10,6,0.959731543624161,0.9539170506912442,0.934640522875817,0.971830985915493,0.9136485943154051,True
0.561,143,207,10,6,0.959731543624161,0.9539170506912442,0.934640522875817,0.971830985915493,0.9136485943154051,True
0.562,143,207,10,6,0.959731543624161,0.9539170506912442,0.934640522875817,0.971830985915493,0.9136485943154051,True
0.5630000000000001,143,207,10,6,0.959731543624161,0.9539170506912442,0.934640522875817,0.971830985915493,0.9136485943154051,True
0.5640000000000001,143,207,10,6,0.959731543624161,0.9539170506912442,0.934640522875817,0.971830985915493,0.9136485943154051,True
0.5650000000000001,143,207,10,6,0.959731543624161,0.9539170506912442,0.934640522875817,0.971830985915493,0.9136485943154051,True
0.5660000000000001,143,207,10,6,0.959731543624161,0.9539170506912442,0.934640522875817,0.971830985915493,0.9136485943154051,True
0.5670000000000001,143,207,10,6,0.959731543624161,0.9539170506912442,0.934640522875817,0.971830985915493,0.9136485943154051,True
0.5680000000000001,143,207,10,6,0.959731543624161,0.9539170506912442,0.934640522875817,0.971830985915493,0.9136485943154051,True
0.5690000000000001,143,207,10,6,0.959731543624161,0.9539170506912442,0.934640522875817,0.971830985915493,0.9136485943154051,True
0.5700000000000001,143,207,10,6,0.959731543624161,0.9539170506912442,0.934640522875817,0.971830985915493,0.9136485943154051,True
0.5710000000000001,143,207,10,6,0.959731543624161,0.9539170506912442,0.934640522875817,0.971830985915493,0.9136485943154051,True
0.5720000000000001,143,207,10,6,0.959731543624161,0.9539170506912442,0.934640522875817,0.971830985915493,0.9136485943154051,True
0.5730000000000001,143,207,10,6,0.959731543624161,0.9539170506912442,0.934640522875817,0.971830985915493,0.9136485943154051,True
0.5740000000000001,143,207,10,6,0.959731543624161,0.9539170506912442,0.934640522875817,0.971830985915493,0.9136485943154051,True
0.5750000000000001,143,207,10,6,0.959731543624161,0.9539170506912442,0.934640522875817,0.971830985915493,0.9136485943154051,True
0.5760000000000001,143,207,10,6,0.959731543624161,0.9539170506912442,0.934640522875817,0.971830985915493,0.9136485943154051,True
0.5770000000000001,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.5780000000000001,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.5790000000000001,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.5800000000000001,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.5810000000000001,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.5820000000000001,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.5830000000000001,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.5840000000000001,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.5850000000000001,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.5860000000000001,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.587,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.588,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.589,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.59,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.591,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.592,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.593,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.594,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.595,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.596,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.597,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.598,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.599,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.6,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.601,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.602,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.603,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.604,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.605,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.606,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.607,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.608,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.609,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.61,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.611,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.612,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.613,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.614,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.615,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.616,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.617,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.618,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.619,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
0.62,142,207,10,7,0.9530201342281879,0.9539170506912442,0.9342105263157895,0.9672897196261683,0.9069371849194321,True
